"FILEID","STUSAB","SUMLEV","LOGRECNO","REGION","DIVISION","STATE","COUNTY","TRACT","BLOCK","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017"
"SF1ST","OH","101",109652,"2","3","39","049","007120","1017",172,172,167,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109653,"2","3","39","049","007120","1018",253,245,206,18,0,1,0,0,20,8,3,1,0,0,0,1,3
"SF1ST","OH","101",109654,"2","3","39","049","007120","1019",63,57,52,3,0,2,0,0,0,6,4,0,0,0,0,2,0
"SF1ST","OH","101",109655,"2","3","39","049","007120","1020",76,76,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109656,"2","3","39","049","007120","1021",63,63,57,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109657,"2","3","39","049","007120","1022",96,95,78,15,0,1,0,0,1,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109658,"2","3","39","049","007120","1023",14,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109660,"2","3","39","049","007120","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109661,"2","3","39","049","007120","2001",200,195,168,22,0,0,0,1,4,5,5,0,0,0,0,0,0
"SF1ST","OH","101",109662,"2","3","39","049","007120","2002",31,31,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109663,"2","3","39","049","007120","2003",127,121,87,25,0,0,0,0,9,6,6,0,0,0,0,0,0
"SF1ST","OH","101",109664,"2","3","39","049","007120","2004",87,86,67,12,0,6,0,0,1,1,0,1,0,0,0,0,0
"SF1ST","OH","101",109665,"2","3","39","049","007120","2005",64,64,51,8,0,0,0,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109666,"2","3","39","049","007120","2006",92,84,72,1,0,0,0,4,7,8,5,0,0,0,0,3,0
"SF1ST","OH","101",109667,"2","3","39","049","007120","2007",78,78,70,5,0,3,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109668,"2","3","39","049","007120","2008",53,51,51,0,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",109669,"2","3","39","049","007120","2009",152,146,136,8,0,0,0,0,2,6,0,0,0,0,0,6,0
"SF1ST","OH","101",109670,"2","3","39","049","007120","2010",41,41,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109671,"2","3","39","049","007120","2011",24,23,20,0,0,2,0,0,1,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109672,"2","3","39","049","007120","2012",81,78,57,18,0,0,2,0,1,3,0,3,0,0,0,0,0
"SF1ST","OH","101",109673,"2","3","39","049","007120","2013",46,46,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109674,"2","3","39","049","007120","2014",18,16,16,0,0,0,0,0,0,2,0,0,0,0,0,2,0
"SF1ST","OH","101",109675,"2","3","39","049","007120","2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109676,"2","3","39","049","007120","2016",428,393,197,160,0,3,0,0,33,35,11,1,0,0,0,20,3
"SF1ST","OH","101",109677,"2","3","39","049","007120","2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109678,"2","3","39","049","007120","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109679,"2","3","39","049","007120","2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109680,"2","3","39","049","007120","2020",110,100,66,26,0,4,0,0,4,10,6,0,0,0,0,4,0
"SF1ST","OH","101",109682,"2","3","39","049","007120","3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109683,"2","3","39","049","007120","3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109684,"2","3","39","049","007120","3004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109685,"2","3","39","049","007120","3005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109686,"2","3","39","049","007120","3006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109687,"2","3","39","049","007120","3007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109688,"2","3","39","049","007120","3008",188,181,166,10,0,1,0,0,4,7,0,0,0,0,0,6,1
"SF1ST","OH","101",109689,"2","3","39","049","007120","3009",40,40,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109690,"2","3","39","049","007120","3010",61,58,53,5,0,0,0,0,0,3,0,0,0,0,0,3,0
"SF1ST","OH","101",109691,"2","3","39","049","007120","3011",74,74,63,0,0,7,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109692,"2","3","39","049","007120","3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109693,"2","3","39","049","007120","3013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109694,"2","3","39","049","007120","3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109695,"2","3","39","049","007120","3015",137,132,129,0,0,2,0,0,1,5,5,0,0,0,0,0,0
"SF1ST","OH","101",109696,"2","3","39","049","007120","3016",87,87,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109697,"2","3","39","049","007120","3017",63,61,57,4,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",109698,"2","3","39","049","007120","3018",87,87,82,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109699,"2","3","39","049","007120","3019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109700,"2","3","39","049","007120","3020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109701,"2","3","39","049","007120","3021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109702,"2","3","39","049","007120","3022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109703,"2","3","39","049","007120","3048",104,103,79,15,2,0,1,1,5,1,0,0,0,0,0,1,0
"SF1ST","OH","101",109704,"2","3","39","049","007120","3049",91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109705,"2","3","39","049","007120","3050",102,102,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109708,"2","3","39","049","007199","1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109709,"2","3","39","049","007199","1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109710,"2","3","39","049","007199","1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109712,"2","3","39","049","007199","3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109713,"2","3","39","049","007199","3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109717,"2","3","39","049","007112","1006",71,71,65,0,0,0,1,0,5,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109719,"2","3","39","049","007112","2000",198,190,163,13,0,4,0,0,10,8,8,0,0,0,0,0,0
"SF1ST","OH","101",109720,"2","3","39","049","007112","2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109721,"2","3","39","049","007112","2005",35,30,30,0,0,0,0,0,0,5,5,0,0,0,0,0,0
"SF1ST","OH","101",109722,"2","3","39","049","007112","2008",158,154,144,9,0,1,0,0,0,4,1,0,0,0,0,0,3
"SF1ST","OH","101",109723,"2","3","39","049","007112","2009",120,118,112,5,0,0,0,0,1,2,0,0,0,0,0,2,0
"SF1ST","OH","101",109724,"2","3","39","049","007112","2010",261,256,225,8,1,13,0,1,8,5,2,0,0,0,0,1,2
"SF1ST","OH","101",109725,"2","3","39","049","007112","2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109726,"2","3","39","049","007112","2012",39,35,31,0,0,4,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",109727,"2","3","39","049","007112","2013",19,19,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109728,"2","3","39","049","007112","2017",90,89,81,8,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109729,"2","3","39","049","007112","2018",37,36,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109730,"2","3","39","049","007112","2020",118,112,97,12,0,0,0,0,3,6,4,0,0,0,0,0,2
"SF1ST","OH","101",109731,"2","3","39","049","007112","2021",25,24,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109732,"2","3","39","049","007112","2022",39,37,18,13,2,0,0,0,4,2,2,0,0,0,0,0,0
"SF1ST","OH","101",109733,"2","3","39","049","007112","2023",51,49,45,4,0,0,0,0,0,2,2,0,0,0,0,0,0
"SF1ST","OH","101",109736,"2","3","39","049","007113","2006",11,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109739,"2","3","39","049","007120","3044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109740,"2","3","39","049","007120","3045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109744,"2","3","39","049","007112","1011",49,46,46,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"SF1ST","OH","101",109745,"2","3","39","049","007112","1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109746,"2","3","39","049","007112","1014",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109747,"2","3","39","049","007112","1015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109748,"2","3","39","049","007112","1016",39,36,17,14,0,1,0,0,4,3,1,2,0,0,0,0,0
"SF1ST","OH","101",109749,"2","3","39","049","007112","1018",2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109750,"2","3","39","049","007112","1019",43,37,27,0,0,6,0,0,4,6,5,0,0,0,0,0,1
"SF1ST","OH","101",109751,"2","3","39","049","007112","1020",75,68,56,12,0,0,0,0,0,7,7,0,0,0,0,0,0
"SF1ST","OH","101",109753,"2","3","39","049","007112","2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109755,"2","3","39","049","007112","3006",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109756,"2","3","39","049","007112","3019",8,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109757,"2","3","39","049","007112","3021",6,5,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0
"SF1ST","OH","101",109758,"2","3","39","049","007112","3022",37,37,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109759,"2","3","39","049","007112","3025",19,12,12,0,0,0,0,0,0,7,7,0,0,0,0,0,0
"SF1ST","OH","101",109760,"2","3","39","049","007112","3026",11,11,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109761,"2","3","39","049","007112","3027",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109762,"2","3","39","049","007112","3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109763,"2","3","39","049","007112","3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109764,"2","3","39","049","007112","3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109765,"2","3","39","049","007112","3032",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109766,"2","3","39","049","007112","3033",27,15,14,1,0,0,0,0,0,12,8,0,0,0,0,1,3
"SF1ST","OH","101",109767,"2","3","39","049","007112","3036",55,55,43,10,0,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109768,"2","3","39","049","007112","3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109769,"2","3","39","049","007112","3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109770,"2","3","39","049","007112","3041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109773,"2","3","39","049","007113","1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109774,"2","3","39","049","007113","1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109776,"2","3","39","049","007113","2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109777,"2","3","39","049","007113","2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109778,"2","3","39","049","007113","2011",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109780,"2","3","39","049","007113","3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109781,"2","3","39","049","007113","3006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109782,"2","3","39","049","007113","3019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109783,"2","3","39","049","007113","3021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109784,"2","3","39","049","007113","3027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109785,"2","3","39","049","007113","3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109786,"2","3","39","049","007113","3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109787,"2","3","39","049","007113","3031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109790,"2","3","39","049","007114","1014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109791,"2","3","39","049","007114","1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109792,"2","3","39","049","007114","1017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109793,"2","3","39","049","007114","1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109794,"2","3","39","049","007114","1021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109795,"2","3","39","049","007114","1023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109796,"2","3","39","049","007114","1025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109797,"2","3","39","049","007114","1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109798,"2","3","39","049","007114","1027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109799,"2","3","39","049","007114","1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109801,"2","3","39","049","007114","3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109802,"2","3","39","049","007114","3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109803,"2","3","39","049","007114","3002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109804,"2","3","39","049","007114","3005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109805,"2","3","39","049","007114","3006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109806,"2","3","39","049","007114","3007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109807,"2","3","39","049","007114","3027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109808,"2","3","39","049","007114","3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109809,"2","3","39","049","007114","3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109810,"2","3","39","049","007114","3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109811,"2","3","39","049","007114","3031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109812,"2","3","39","049","007114","3060",30,29,24,5,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109813,"2","3","39","049","007114","3061",8,3,3,0,0,0,0,0,0,5,0,0,0,0,0,5,0
"SF1ST","OH","101",109814,"2","3","39","049","007114","3062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109817,"2","3","39","049","007115","4002",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109819,"2","3","39","049","007115","5003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109822,"2","3","39","049","007120","3026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109823,"2","3","39","049","007120","3027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109824,"2","3","39","049","007120","3034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109825,"2","3","39","049","007120","3036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109826,"2","3","39","049","007120","3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109827,"2","3","39","049","007120","3038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109828,"2","3","39","049","007120","3039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109829,"2","3","39","049","007120","3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109830,"2","3","39","049","007120","3041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109831,"2","3","39","049","007120","3042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109832,"2","3","39","049","007120","3043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109835,"2","3","39","049","007132","2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109836,"2","3","39","049","007132","2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109837,"2","3","39","049","007132","2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109838,"2","3","39","049","007132","2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109840,"2","3","39","049","007132","4014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109843,"2","3","39","049","007193","2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109844,"2","3","39","049","007193","2027",15,15,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109847,"2","3","39","049","007194","3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109848,"2","3","39","049","007194","3013",13,13,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109849,"2","3","39","049","007194","3014",14,14,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109850,"2","3","39","049","007194","3015",53,52,51,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109852,"2","3","39","049","007194","4009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109853,"2","3","39","049","007194","4010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109854,"2","3","39","049","007194","4023",71,71,67,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109857,"2","3","39","049","007198","1007",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109858,"2","3","39","049","007198","1011",50,49,46,2,0,1,0,0,0,1,1,0,0,0,0,0,0
"SF1ST","OH","101",109859,"2","3","39","049","007198","1012",31,31,23,7,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109860,"2","3","39","049","007198","1013",35,35,31,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109861,"2","3","39","049","007198","1014",34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109862,"2","3","39","049","007198","1015",40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109863,"2","3","39","049","007198","1016",67,64,56,7,0,0,0,0,1,3,3,0,0,0,0,0,0
"SF1ST","OH","101",109864,"2","3","39","049","007198","1017",19,18,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",109865,"2","3","39","049","007198","1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109866,"2","3","39","049","007198","1020",195,182,142,34,0,1,0,0,5,13,9,0,0,0,0,1,3
"SF1ST","OH","101",109867,"2","3","39","049","007198","1022",17,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109868,"2","3","39","049","007198","1023",151,147,129,16,0,2,0,0,0,4,4,0,0,0,0,0,0
"SF1ST","OH","101",109869,"2","3","39","049","007198","1024",282,259,225,17,0,9,0,0,8,23,7,0,0,0,0,13,3
"SF1ST","OH","101",109870,"2","3","39","049","007198","1025",73,73,57,1,0,8,0,0,7,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109871,"2","3","39","049","007198","1026",62,62,58,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109872,"2","3","39","049","007198","1027",68,64,56,7,0,0,0,0,1,4,4,0,0,0,0,0,0
"SF1ST","OH","101",109873,"2","3","39","049","007198","1028",50,43,39,4,0,0,0,0,0,7,3,4,0,0,0,0,0
"SF1ST","OH","101",109874,"2","3","39","049","007198","1029",68,61,58,0,0,1,0,0,2,7,0,0,0,0,0,5,2
"SF1ST","OH","101",109875,"2","3","39","049","007198","1030",64,59,55,0,1,1,0,0,2,5,0,0,2,0,0,0,3
"SF1ST","OH","101",109876,"2","3","39","049","007198","1031",8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109877,"2","3","39","049","007198","1032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109878,"2","3","39","049","007198","1033",73,68,59,9,0,0,0,0,0,5,1,0,0,0,0,1,3
"SF1ST","OH","101",109879,"2","3","39","049","007198","1034",131,126,106,16,0,0,0,0,4,5,3,0,0,0,0,0,2
"SF1ST","OH","101",109880,"2","3","39","049","007198","1035",51,51,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109881,"2","3","39","049","007198","1036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109882,"2","3","39","049","007198","1040",281,267,201,40,1,6,0,0,19,14,11,0,0,0,0,3,0
"SF1ST","OH","101",109885,"2","3","39","049","007199","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109886,"2","3","39","049","007199","2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109887,"2","3","39","049","007199","2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109888,"2","3","39","049","007199","2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109889,"2","3","39","049","007199","2009",23,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109890,"2","3","39","049","007199","2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109891,"2","3","39","049","007199","2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109892,"2","3","39","049","007199","2041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109893,"2","3","39","049","007199","2044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109894,"2","3","39","049","007199","2045",12,11,5,6,0,0,0,0,0,1,0,0,0,0,0,1,0
"SF1ST","OH","101",109895,"2","3","39","049","007199","2053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109897,"2","3","39","049","007199","3010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109898,"2","3","39","049","007199","3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109899,"2","3","39","049","007199","3015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109902,"2","3","39","049","007202","1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109903,"2","3","39","049","007202","1003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109904,"2","3","39","049","007202","1007",31,31,28,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109905,"2","3","39","049","007202","1009",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109906,"2","3","39","049","007202","1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109907,"2","3","39","049","007202","1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109908,"2","3","39","049","007202","1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109909,"2","3","39","049","007202","1015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109910,"2","3","39","049","007202","1016",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109911,"2","3","39","049","007202","1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SF1ST","OH","101",109913,"2","3","39","049","007202","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
