FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,OH,140,0,0,0,3,2705,1400000US39049004610,39049004610,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4610.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488103,2655,46.1,Census Tract 46.10,S,,3298,1604,39.9481019,-83.0842653,CT,,,3298,3048,2665,210,5,25,0,143,250,218,46,42,23,5,79,2,5,0,11,1,0,4,0,0,0,29,6,0,0,6,1,0,8,2,5,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298,246,3052,2881,2623,205,5,23,0,25,171,153,41,42,23,5,30,2,5,0,4,1,0,0,0,0,0,15,6,0,0,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,2616,2328,166,5,25,0,92,163,145,32,37,13,1,50,2,0,0,6,0,0,4,0,0,0,16,2,0,0,1,0,0,5,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779,164,2615,2502,2294,165,5,23,0,15,113,101,32,37,13,1,15,2,0,0,1,0,0,0,0,0,0,10,2,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,1545,59,4,0,0,0,0,0,4,0,0,4
PLST,OH,140,0,0,0,3,2706,1400000US39049004620,39049004620,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4620.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739801,0,46.2,Census Tract 46.20,S,,2609,1013,39.9496827,-83.0737714,CT,,,2609,2320,1435,546,24,35,7,273,289,265,108,47,9,0,50,17,1,0,14,0,0,18,0,1,0,23,9,3,0,2,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2609,403,2206,2009,1400,531,4,35,7,32,197,185,101,43,9,0,16,14,1,0,0,0,0,0,0,1,0,11,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1860,1708,1120,359,14,28,7,180,152,139,39,35,4,0,36,6,1,0,10,0,0,8,0,0,0,12,6,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1860,243,1617,1512,1100,351,4,28,7,22,105,96,38,31,4,0,16,6,1,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1013,904,109,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2707,1400000US39049004700,39049004700,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4700.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327395,0,47.0,Census Tract 47,S,,5138,1958,39.9501843,-83.0636491,CT,,,5138,4668,2273,1505,40,82,1,767,470,440,178,78,17,0,110,11,7,0,23,0,0,12,0,4,0,20,11,4,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5138,1015,4123,3777,2158,1493,15,82,1,28,346,323,167,75,17,0,32,9,7,0,12,0,0,0,0,4,0,18,11,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,3219,1634,994,31,77,1,482,244,228,61,56,9,0,66,9,0,0,13,0,0,11,0,3,0,13,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,620,2843,2666,1577,987,15,77,1,9,177,162,56,55,9,0,24,9,0,0,6,0,0,0,0,3,0,13,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1631,327,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2708,1400000US39049004810,39049004810,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4810.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790007,0,48.1,Census Tract 48.10,S,,2929,1231,39.9402282,-83.0742032,CT,,,2929,2684,1978,389,26,53,0,238,245,231,98,50,11,0,51,6,5,0,9,0,0,1,0,0,0,14,7,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,350,2579,2392,1930,383,5,53,0,21,187,177,96,49,9,0,8,6,5,0,4,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,2055,1582,267,16,40,0,150,156,145,45,36,11,0,36,6,2,0,9,0,0,0,0,0,0,11,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,223,1988,1871,1554,261,5,40,0,11,117,109,45,35,9,0,8,6,2,0,4,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,1105,126,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2709,1400000US39049004820,39049004820,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4820.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846217,0,48.2,Census Tract 48.20,S,,2685,1115,39.9419896,-83.0619677,CT,,,2685,2399,1499,553,37,73,0,237,286,261,109,53,4,2,75,2,1,1,11,0,0,2,0,1,0,20,12,2,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2685,405,2280,2079,1442,545,4,73,0,15,201,185,105,53,4,0,19,2,1,1,0,0,0,0,0,0,0,15,9,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1772,1171,371,19,47,0,164,162,154,33,45,4,2,56,0,1,1,9,0,0,2,0,1,0,7,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,270,1664,1560,1133,370,4,47,0,6,104,99,29,45,4,0,19,0,1,1,0,0,0,0,0,0,0,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,987,128,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2710,1400000US39049004900,39049004900,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,4900.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431634,0,49.0,Census Tract 49,S,,5686,2464,39.9483033,-83.0478963,CT,,,5686,5172,3058,1434,34,82,3,561,514,488,228,75,7,2,120,10,8,0,27,1,0,2,2,3,3,20,5,3,1,3,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5686,813,4873,4502,2962,1414,21,82,0,23,371,355,221,75,7,2,28,10,8,0,1,1,0,0,0,1,1,13,3,3,1,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,3791,2402,953,23,65,0,348,293,278,86,69,6,0,79,8,6,0,19,0,0,1,2,2,0,14,5,3,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084,487,3597,3389,2349,947,16,65,0,12,208,198,84,69,6,0,24,8,6,0,0,0,0,0,0,1,0,10,3,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,2118,346,13,0,0,0,0,0,13,0,0,13
PLST,OH,140,0,0,0,3,2711,1400000US39049005001,39049005001,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5001.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725803,0,50.01,Census Tract 50.01,S,,1647,805,39.9549095,-83.0220232,CT,,,1647,1486,1069,352,7,11,0,47,161,146,64,14,7,2,43,4,0,0,10,0,0,1,0,1,0,12,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,77,1570,1440,1058,349,7,11,0,15,130,120,64,14,5,2,22,4,0,0,8,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,1198,875,271,7,10,0,35,89,79,30,5,7,2,26,4,0,0,3,0,0,1,0,1,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,52,1235,1159,864,268,7,10,0,10,76,69,30,5,5,2,19,4,0,0,3,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,632,173,151,104,0,0,104,0,47,36,0,11
PLST,OH,140,0,0,0,3,2712,1400000US39049005002,39049005002,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5002.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417999,0,50.02,Census Tract 50.02,S,,3095,1514,39.9534824,-83.0335491,CT,,,3095,2824,1818,841,25,18,2,120,271,266,64,91,6,0,69,21,2,0,12,0,0,1,0,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095,212,2883,2677,1791,829,19,18,2,18,206,202,64,83,6,0,18,21,2,0,8,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,2077,1423,552,20,17,2,63,158,156,25,61,1,0,43,17,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,122,2113,1997,1409,547,17,17,2,5,116,115,25,53,1,0,14,17,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,1225,289,5,0,0,0,0,0,5,0,0,5
PLST,OH,140,0,0,0,3,2713,1400000US39049005100,39049005100,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5100.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995853,236573,51.0,Census Tract 51,S,,2548,1065,39.9427002,-83.0214489,CT,,,2548,2393,851,1456,5,8,0,73,155,140,60,29,1,1,24,3,2,0,20,0,0,0,0,0,0,14,8,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2548,131,2417,2306,837,1437,5,8,0,19,111,103,60,24,1,1,3,3,2,0,9,0,0,0,0,0,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,1555,707,799,5,4,0,40,78,69,20,25,0,1,7,3,0,0,13,0,0,0,0,0,0,8,4,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1633,66,1567,1510,704,785,5,4,0,12,57,52,20,24,0,1,0,3,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,927,138,365,120,0,30,90,0,245,0,0,245
PLST,OH,140,0,0,0,3,2714,1400000US39049005200,39049005200,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5200.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091055,0,52.0,Census Tract 52,S,,3125,2188,39.9509626,-82.9917935,CT,,,3125,2945,2682,117,7,96,0,43,180,175,41,15,35,0,79,0,1,0,2,0,0,0,2,0,0,5,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,108,3017,2892,2658,114,2,96,0,22,125,122,41,15,33,0,29,0,1,0,1,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,2815,2573,101,7,93,0,41,145,141,27,15,23,0,73,0,1,0,1,0,0,0,1,0,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960,96,2864,2766,2550,101,2,93,0,20,98,96,27,15,23,0,29,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,1945,243,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2715,1400000US39049005300,39049005300,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5300.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470125,0,53.0,Census Tract 53,S,,2676,1537,39.9553398,-82.9740658,CT,,,2676,2481,983,1402,10,35,3,48,195,176,111,20,7,0,14,11,4,0,8,0,0,1,0,0,0,18,12,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,113,2563,2408,957,1394,6,35,3,13,155,140,96,15,7,0,4,11,4,0,3,0,0,0,0,0,0,14,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,1933,908,946,8,24,3,44,112,104,52,16,7,0,10,11,4,0,3,0,0,1,0,0,0,7,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,72,1973,1875,883,946,6,24,3,13,98,91,49,13,7,0,4,11,4,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,1162,375,100,19,19,0,0,0,81,0,0,81
PLST,OH,140,0,0,0,3,2716,1400000US39049005410,39049005410,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5410.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000246,12322,54.1,Census Tract 54.10,S,,1418,756,39.9555588,-82.9538281,CT,,,1418,1310,272,998,5,16,0,19,108,90,38,6,3,0,26,6,0,1,6,0,0,0,2,2,0,14,5,0,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1418,71,1347,1274,261,983,0,16,0,14,73,56,38,4,3,0,0,6,0,1,0,0,0,0,2,2,0,13,5,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1025,957,226,708,0,11,0,12,68,55,18,6,0,0,22,6,0,0,1,0,0,0,2,0,0,9,3,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1025,52,973,931,215,698,0,11,0,7,42,30,18,4,0,0,0,6,0,0,0,0,0,0,2,0,0,8,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,756,549,207,11,0,0,0,0,0,11,0,0,11
PLST,OH,140,0,0,0,3,2717,1400000US39049005420,39049005420,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5420.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948272,0,54.2,Census Tract 54.20,S,,2082,1058,39.9511093,-82.9555187,CT,,,2082,1947,317,1554,14,8,1,53,135,104,44,15,3,0,5,23,7,0,6,0,0,1,0,0,0,30,21,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,88,1994,1884,308,1536,14,8,0,18,110,86,37,15,3,0,1,23,7,0,0,0,0,0,0,0,0,23,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1434,276,1105,13,8,1,31,75,61,16,13,1,0,1,23,0,0,6,0,0,1,0,0,0,13,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,39,1470,1404,272,1095,13,8,0,16,66,52,14,13,1,0,1,23,0,0,0,0,0,0,0,0,0,13,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,803,255,0,0,0,0,0,0,0,0,0,0
PLST,OH,140,0,0,0,3,2718,1400000US39049005500,39049005500,2,3,39,1085497,49.0,H1,1074037.0,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,18140.0,1.0,198.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480800,0,55.0,Census Tract 55,S,,4062,2238,39.9460764,-82.9603155,CT,,,4062,3789,687,2969,19,21,0,93,273,234,114,15,6,1,21,48,4,0,25,0,0,0,0,0,0,37,31,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,184,3878,3649,663,2928,9,21,0,28,229,196,109,9,6,1,4,47,4,0,16,0,0,0,0,0,0,33,27,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958,2782,549,2142,8,17,0,66,176,151,58,10,0,1,20,36,1,0,25,0,0,0,0,0,0,23,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958,128,2830,2689,531,2117,8,17,0,16,141,122,57,9,0,1,3,35,1,0,16,0,0,0,0,0,0,19,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,1725,513,0,0,0,0,0,0,0,0,0,0
