County,Tract,BG,Block,HT,VA,E,R,S
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004008,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,1,1,1,1
39059,39059977200,390599772004,390599772004010,1,1,1,1,1
39059,39059977200,390599772004,390599772004010,1,1,1,1,1
39059,39059977200,390599772004,390599772004010,1,1,1,1,2
39059,39059977200,390599772004,390599772004010,1,1,1,3,1
39059,39059977200,390599772004,390599772004010,1,1,1,3,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,1
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004010,1,2,1,1,2
39059,39059977200,390599772004,390599772004011,1,2,1,1,1
39059,39059977200,390599772004,390599772004011,1,2,1,1,1
39059,39059977200,390599772004,390599772004011,1,2,1,1,1
39059,39059977200,390599772004,390599772004011,1,2,1,1,1
39059,39059977200,390599772004,390599772004011,1,2,1,1,1
39059,39059977200,390599772004,390599772004011,1,2,1,1,2
39059,39059977200,390599772004,390599772004011,1,2,1,1,2
39059,39059977200,390599772004,390599772004011,1,2,1,1,2
39059,39059977200,390599772004,390599772004011,1,2,1,1,2
39059,39059977200,390599772004,390599772004011,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,1,1,1,1
39059,39059977200,390599772004,390599772004012,1,1,1,1,1
39059,39059977200,390599772004,390599772004012,1,1,1,1,1
39059,39059977200,390599772004,390599772004012,1,1,1,1,2
39059,39059977200,390599772004,390599772004012,1,1,1,1,2
39059,39059977200,390599772004,390599772004012,1,1,1,1,2
39059,39059977200,390599772004,390599772004012,1,1,1,1,2
39059,39059977200,390599772004,390599772004012,1,1,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,1
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004012,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,1,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,1
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004013,1,2,1,1,2
39059,39059977200,390599772004,390599772004014,1,2,1,1,1
39059,39059977200,390599772004,390599772004014,1,2,1,1,2
39059,39059977200,390599772004,390599772004015,1,2,1,1,1
39059,39059977200,390599772004,390599772004015,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,1,1,1,1
39059,39059977200,390599772004,390599772004016,1,1,1,1,1
39059,39059977200,390599772004,390599772004016,1,1,1,1,2
39059,39059977200,390599772004,390599772004016,1,1,1,1,2
39059,39059977200,390599772004,390599772004016,1,1,1,1,2
39059,39059977200,390599772004,390599772004016,1,1,1,1,2
39059,39059977200,390599772004,390599772004016,1,1,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,1
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004016,1,2,1,1,2
39059,39059977200,390599772004,390599772004017,1,2,1,1,1
39059,39059977200,390599772004,390599772004017,1,2,1,1,1
39059,39059977200,390599772004,390599772004017,1,2,1,1,2
39059,39059977200,390599772004,390599772004021,1,1,1,1,2
39059,39059977200,390599772004,390599772004021,1,1,1,1,2
39059,39059977200,390599772004,390599772004021,1,1,1,1,2
39059,39059977200,390599772004,390599772004021,1,2,1,1,1
39059,39059977200,390599772004,390599772004021,1,2,1,1,1
39059,39059977200,390599772004,390599772004021,1,2,1,1,1
39059,39059977200,390599772004,390599772004021,1,2,1,1,1
39059,39059977200,390599772004,390599772004021,1,2,1,1,2
39059,39059977200,390599772004,390599772004021,1,2,1,1,2
39059,39059977200,390599772004,390599772004021,1,2,1,1,2
39059,39059977200,390599772004,390599772004021,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,1,1,1,1
39059,39059977200,390599772004,390599772004022,1,1,1,1,1
39059,39059977200,390599772004,390599772004022,1,1,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,1
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004022,1,2,1,1,2
39059,39059977200,390599772004,390599772004024,1,2,1,1,2
39059,39059977200,390599772004,390599772004025,1,1,1,1,1
39059,39059977200,390599772004,390599772004025,1,1,1,1,1
39059,39059977200,390599772004,390599772004025,1,1,1,1,2
39059,39059977200,390599772004,390599772004025,1,2,1,1,1
39059,39059977200,390599772004,390599772004025,1,2,1,1,1
39059,39059977200,390599772004,390599772004025,1,2,1,1,1
39059,39059977200,390599772004,390599772004025,1,2,1,1,2
39059,39059977200,390599772004,390599772004025,1,2,1,1,2
39059,39059977200,390599772004,390599772004025,1,2,1,1,2
39059,39059977200,390599772004,390599772004025,1,2,1,8,2
39059,39059977200,390599772004,390599772004026,1,2,1,1,1
39059,39059977200,390599772004,390599772004026,1,2,1,1,2
39059,39059977200,390599772004,390599772004027,1,2,1,1,1
39059,39059977200,390599772004,390599772004027,1,2,1,1,1
39059,39059977200,390599772004,390599772004027,1,2,1,1,1
39059,39059977200,390599772004,390599772004027,1,2,1,1,2
39059,39059977200,390599772004,390599772004027,1,2,1,1,2
39059,39059977200,390599772004,390599772004027,1,2,2,1,1
39059,39059977200,390599772004,390599772004028,1,2,1,1,1
39059,39059977200,390599772004,390599772004028,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,1,1,1,1
39059,39059977200,390599772004,390599772004031,1,1,1,1,1
39059,39059977200,390599772004,390599772004031,1,1,1,1,1
39059,39059977200,390599772004,390599772004031,1,1,1,1,1
39059,39059977200,390599772004,390599772004031,1,1,1,1,1
39059,39059977200,390599772004,390599772004031,1,1,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,1
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004031,1,2,1,1,2
39059,39059977200,390599772004,390599772004032,1,2,1,1,1
39059,39059977200,390599772004,390599772004032,1,2,1,1,2
39059,39059977200,390599772004,390599772004033,1,2,1,1,1
39059,39059977200,390599772004,390599772004033,1,2,1,1,1
39059,39059977200,390599772004,390599772004033,1,2,1,1,1
39059,39059977200,390599772004,390599772004033,1,2,1,1,2
39059,39059977200,390599772004,390599772004033,1,2,1,1,2
39059,39059977200,390599772004,390599772004033,1,2,1,1,2
39059,39059977200,390599772004,390599772004034,1,1,1,1,1
39059,39059977200,390599772004,390599772004034,1,1,1,1,2
39059,39059977200,390599772004,390599772004034,1,1,1,1,2
39059,39059977200,390599772004,390599772004034,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,1,1,1,1
39059,39059977200,390599772004,390599772004035,1,1,1,1,1
39059,39059977200,390599772004,390599772004035,1,1,1,1,2
39059,39059977200,390599772004,390599772004035,1,1,1,1,2
39059,39059977200,390599772004,390599772004035,1,1,1,4,1
39059,39059977200,390599772004,390599772004035,1,1,1,4,1
39059,39059977200,390599772004,390599772004035,1,2,1,1,1
39059,39059977200,390599772004,390599772004035,1,2,1,1,1
39059,39059977200,390599772004,390599772004035,1,2,1,1,1
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,1,2
39059,39059977200,390599772004,390599772004035,1,2,1,4,1
39059,39059977200,390599772004,390599772004035,1,2,1,4,1
39059,39059977200,390599772004,390599772004035,1,2,1,4,2
39059,39059977200,390599772004,390599772004035,1,2,1,4,2
39059,39059977200,390599772004,390599772004036,1,2,1,1,1
39059,39059977200,390599772004,390599772004036,1,2,1,1,1
39059,39059977200,390599772004,390599772004036,1,2,1,1,1
39059,39059977200,390599772004,390599772004036,1,2,1,1,2
39059,39059977200,390599772004,390599772004037,1,1,1,1,1
39059,39059977200,390599772004,390599772004037,1,1,1,1,1
39059,39059977200,390599772004,390599772004037,1,1,1,1,2
39059,39059977200,390599772004,390599772004037,1,2,1,1,1
39059,39059977200,390599772004,390599772004037,1,2,1,1,1
39059,39059977200,390599772004,390599772004037,1,2,1,1,2
39059,39059977200,390599772004,390599772004037,1,2,1,1,2
39059,39059977200,390599772004,390599772004037,1,2,1,1,2
39059,39059977200,390599772004,390599772004037,1,2,1,1,2
39059,39059977200,390599772004,390599772004038,1,1,1,1,1
39059,39059977200,390599772004,390599772004038,1,1,1,1,1
39059,39059977200,390599772004,390599772004038,1,1,1,1,1
39059,39059977200,390599772004,390599772004038,1,1,1,1,2
39059,39059977200,390599772004,390599772004038,1,1,1,1,2
39059,39059977200,390599772004,390599772004038,1,2,1,1,1
39059,39059977200,390599772004,390599772004038,1,2,1,1,1
39059,39059977200,390599772004,390599772004038,1,2,1,1,2
39059,39059977200,390599772004,390599772004038,1,2,1,1,2
39059,39059977200,390599772004,390599772004038,1,2,1,1,2
39059,39059977200,390599772004,390599772004040,1,2,1,1,1
39059,39059977200,390599772004,390599772004041,1,2,1,1,1
39059,39059977200,390599772004,390599772004041,1,2,1,1,2
